State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),total_fire_size
OR,1997,8,5.96,70.87,39.0,389.0,1010,95988,2391,98379,0.523,80.5,14070.0
OR,1997,9,11.98,41.49,-11.0,344.0,1010,95988,2391,98379,0.523,80.5,1491.26
OR,1997,10,30.18,23.3,-67.0,344.0,1010,95988,2391,98379,0.523,80.5,923.32
OR,1997,11,39.43,10.43,-6.0,183.0,1010,95988,2391,98379,0.523,80.5,15.95
OR,1997,12,32.07,3.37,-22.0,133.0,1010,95988,2391,98379,0.523,80.5,5.1
OR,1998,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,5.5
OR,1998,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,600.2
OR,1998,3,20.8,20.56,-50.0,222.0,1010,95988,2391,98379,0.523,80.5,0.7000000000000001
OR,1998,4,14.19,32.43,-50.0,300.0,1010,95988,2391,98379,0.523,80.5,74.71000000000001
OR,1998,5,37.76,34.61,-67.0,322.0,1010,95988,2391,98379,0.523,80.5,16.49
OR,1998,6,7.34,56.73,-33.0,344.0,1010,95988,2391,98379,0.523,80.5,99.08
OR,1998,7,3.04,75.76,50.0,422.0,1010,95988,2391,98379,0.523,80.5,10992.72
OR,1998,8,1.46,75.21,33.0,439.0,1010,95988,2391,98379,0.523,80.5,61305.11
OR,1998,9,4.82,49.7,-94.0,394.0,1010,95988,2391,98379,0.523,80.5,7271.52
OR,1998,10,11.03,22.73,-106.0,283.0,1010,95988,2391,98379,0.523,80.5,2732.38
OR,1998,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,1.21
OR,1999,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,7.0
OR,1999,3,10.06,32.19,-44.0,189.0,1010,95988,2391,98379,0.523,80.5,2.4
OR,1999,4,10.15,37.76,-72.0,278.0,1010,95988,2391,98379,0.523,80.5,434.46
OR,1999,5,9.81,52.75,-89.0,333.0,1010,95988,2391,98379,0.523,80.5,823.95
OR,1999,6,5.13,61.38,-156.0,378.0,1010,95988,2391,98379,0.523,80.5,3422.01
OR,1999,7,1.07,78.4,-44.0,400.0,1010,95988,2391,98379,0.523,80.5,6920.79
OR,1999,8,8.14,62.26,-28.0,372.0,1010,95988,2391,98379,0.523,80.5,30018.9
OR,1999,9,0.3,50.46,-61.0,361.0,1010,95988,2391,98379,0.523,80.5,14781.31
OR,1999,10,12.9,28.08,-94.0,283.0,1010,95988,2391,98379,0.523,80.5,8207.89
OR,1999,11,33.82,14.19,-67.0,211.0,1010,95988,2391,98379,0.523,80.5,7541.22
OR,1999,12,35.61,5.13,-39.0,144.0,1010,95988,2391,98379,0.523,80.5,2.0
OR,2000,2,45.1,6.83,-11.0,139.0,1010,95988,2391,98379,0.523,80.5,0.1
OR,2000,3,26.69,17.37,-39.0,217.0,1010,95988,2391,98379,0.523,80.5,71.87
OR,2000,4,16.25,35.35,-56.0,283.0,1010,95988,2391,98379,0.523,80.5,94.06
OR,2000,5,12.25,48.14,-50.0,317.0,1010,95988,2391,98379,0.523,80.5,1309.93
OR,2000,6,6.09,70.4,-28.0,372.0,1010,95988,2391,98379,0.523,80.5,11399.39
OR,2000,7,1.97,76.19,-6.0,406.0,1010,95988,2391,98379,0.523,80.5,149864.41
OR,2000,8,0.06,76.62,-11.0,389.0,1010,95988,2391,98379,0.523,80.5,201203.48
OR,2000,9,4.75,42.59,-61.0,344.0,1010,95988,2391,98379,0.523,80.5,1285.93
OR,2000,10,18.61,23.81,-50.0,294.0,1010,95988,2391,98379,0.523,80.5,187.48
OR,2000,11,21.35,9.0,-78.0,167.0,1010,95988,2391,98379,0.523,80.5,12.42
OR,2000,12,25.94,4.06,-28.0,139.0,1010,95988,2391,98379,0.523,80.5,0.31
OR,2001,1,12.68,5.13,-33.0,139.0,1010,95988,2391,98379,0.523,80.5,230.96
OR,2001,2,11.64,10.61,-44.0,156.0,1010,95988,2391,98379,0.523,80.5,20.01
OR,2001,3,26.64,22.16,-56.0,244.0,1010,95988,2391,98379,0.523,80.5,123.23
OR,2001,4,16.05,36.49,-78.0,283.0,1010,95988,2391,98379,0.523,80.5,32.27
OR,2001,5,6.66,61.36,-89.0,361.0,1010,95988,2391,98379,0.523,80.5,5481.27
OR,2001,6,10.29,60.21,-61.0,367.0,1010,95988,2391,98379,0.523,80.5,5863.72
OR,2001,7,5.15,71.94,0.0,394.0,1010,95988,2391,98379,0.523,80.5,65081.55
OR,2001,8,2.98,67.85,11.0,389.0,1010,95988,2391,98379,0.523,80.5,303837.43
OR,2001,9,5.37,46.71,-17.0,361.0,1010,95988,2391,98379,0.523,80.5,2006.14
OR,2001,10,18.36,24.43,-78.0,317.0,1010,95988,2391,98379,0.523,80.5,1445.21
OR,2001,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,125.44
OR,2002,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,0.2
OR,2002,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,1.94
OR,2002,3,33.11,19.62,-61.0,172.0,1010,95988,2391,98379,0.523,80.5,19.16
OR,2002,4,13.88,40.61,-78.0,250.0,1010,95988,2391,98379,0.523,80.5,55.04
OR,2002,5,6.57,51.61,-78.0,306.0,1010,95988,2391,98379,0.523,80.5,548.26
OR,2002,6,7.64,67.22,-39.0,378.0,1010,95988,2391,98379,0.523,80.5,6461.34
OR,2002,7,1.15,81.82,17.0,433.0,1010,95988,2391,98379,0.523,80.5,975108.27
OR,2002,8,1.7,69.6,-22.0,422.0,1010,95988,2391,98379,0.523,80.5,23816.47
OR,2002,9,6.49,48.11,-11.0,356.0,1010,95988,2391,98379,0.523,80.5,1563.75
OR,2002,10,4.42,28.76,-144.0,289.0,1010,95988,2391,98379,0.523,80.5,308.27
OR,2002,11,27.3,8.13,-56.0,200.0,1010,95988,2391,98379,0.523,80.5,3077.29
OR,2002,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,116.63
OR,2003,1,71.58,4.32,-28.0,161.0,1010,95988,2391,98379,0.523,80.5,0.2
OR,2003,2,27.14,11.5,-28.0,172.0,1010,95988,2391,98379,0.523,80.5,6.7700000000000005
OR,2003,3,50.07,22.42,-28.0,278.0,1010,95988,2391,98379,0.523,80.5,0.65
OR,2003,4,29.41,30.92,-50.0,239.0,1010,95988,2391,98379,0.523,80.5,3.23
OR,2003,5,8.79,49.82,-44.0,367.0,1010,95988,2391,98379,0.523,80.5,188.56
OR,2003,6,1.09,75.48,-6.0,383.0,1010,95988,2391,98379,0.523,80.5,31018.03
OR,2003,7,0.61,91.07,-56.0,433.0,1010,95988,2391,98379,0.523,80.5,19136.98
OR,2003,8,3.41,70.57,44.0,383.0,1010,95988,2391,98379,0.523,80.5,114915.32
OR,2003,9,7.52,49.26,-6.0,378.0,1010,95988,2391,98379,0.523,80.5,2864.09
OR,2003,10,10.33,29.56,-50.0,306.0,1010,95988,2391,98379,0.523,80.5,590.77
OR,2003,11,36.5,7.63,-44.0,150.0,1010,95988,2391,98379,0.523,80.5,896.36
OR,2003,12,80.68,4.35,-39.0,144.0,1010,95988,2391,98379,0.523,80.5,0.21
OR,2004,2,35.45,10.07,-22.0,150.0,1010,95988,2391,98379,0.523,80.5,4.8
OR,2004,3,12.52,28.77,-44.0,250.0,1010,95988,2391,98379,0.523,80.5,34.06
OR,2004,4,13.18,41.04,-44.0,300.0,1010,95988,2391,98379,0.523,80.5,1955.39
OR,2004,5,18.4,44.53,-56.0,294.0,1010,95988,2391,98379,0.523,80.5,38.67
OR,2004,6,8.4,67.09,-11.0,372.0,1010,95988,2391,98379,0.523,80.5,508.32
OR,2004,7,1.64,84.38,28.0,400.0,1010,95988,2391,98379,0.523,80.5,16143.75
OR,2004,8,9.48,64.0,44.0,389.0,1010,95988,2391,98379,0.523,80.5,10606.16
OR,2004,9,7.23,40.14,-22.0,350.0,1010,95988,2391,98379,0.523,80.5,1017.36
OR,2004,10,15.42,26.78,-39.0,311.0,1010,95988,2391,98379,0.523,80.5,48.3
OR,2004,11,2.6,9.45,-89.0,172.0,1010,95988,2391,98379,0.523,80.5,26.61
OR,2004,12,36.52,4.29,-11.0,150.0,1010,95988,2391,98379,0.523,80.5,0.32
OR,2005,1,15.35,5.39,-56.0,183.0,1010,95988,2391,98379,0.523,80.5,0.26
OR,2005,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,4.72
OR,2005,3,32.45,22.48,-72.0,278.0,1010,95988,2391,98379,0.523,80.5,277.59
OR,2005,4,18.15,33.35,-78.0,261.0,1010,95988,2391,98379,0.523,80.5,35.18
OR,2005,5,31.97,42.65,-17.0,344.0,1010,95988,2391,98379,0.523,80.5,11.89
OR,2005,6,9.41,57.96,-22.0,367.0,1010,95988,2391,98379,0.523,80.5,102.52
OR,2005,7,1.95,87.37,28.0,389.0,1010,95988,2391,98379,0.523,80.5,61066.82
OR,2005,8,0.43,82.05,-6.0,394.0,1010,95988,2391,98379,0.523,80.5,73368.46
OR,2005,9,3.02,51.96,-39.0,333.0,1010,95988,2391,98379,0.523,80.5,4352.26
OR,2005,10,20.43,23.24,-39.0,278.0,1010,95988,2391,98379,0.523,80.5,269.71
OR,2005,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,6.37
OR,2005,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,148.0
OR,2006,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,63.17
OR,2006,3,32.81,24.31,-61.0,200.0,1010,95988,2391,98379,0.523,80.5,7.51
OR,2006,4,18.53,40.1,-44.0,294.0,1010,95988,2391,98379,0.523,80.5,37.79
OR,2006,5,12.34,57.32,-67.0,356.0,1010,95988,2391,98379,0.523,80.5,317.13
OR,2006,6,12.72,68.9,17.0,394.0,1010,95988,2391,98379,0.523,80.5,18183.28
OR,2006,7,0.95,94.0,11.0,422.0,1010,95988,2391,98379,0.523,80.5,157616.68
OR,2006,8,1.53,74.96,-17.0,383.0,1010,95988,2391,98379,0.523,80.5,279753.45
OR,2006,9,4.85,51.26,-33.0,367.0,1010,95988,2391,98379,0.523,80.5,44051.26
OR,2006,10,5.28,30.6,-94.0,317.0,1010,95988,2391,98379,0.523,80.5,511.9
OR,2006,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,24.55
OR,2006,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,2.1
OR,2007,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,4.8
OR,2007,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,4.95
OR,2007,3,13.83,27.3,-39.0,239.0,1010,95988,2391,98379,0.523,80.5,26.91
OR,2007,4,9.09,40.91,-100.0,294.0,1010,95988,2391,98379,0.523,80.5,64.44
OR,2007,5,5.32,61.85,-44.0,333.0,1010,95988,2391,98379,0.523,80.5,1013.64
OR,2007,6,6.7,72.94,-33.0,367.0,1010,95988,2391,98379,0.523,80.5,4351.01
OR,2007,7,3.17,90.78,39.0,406.0,1010,95988,2391,98379,0.523,80.5,443155.89
OR,2007,8,3.49,78.24,33.0,383.0,1010,95988,2391,98379,0.523,80.5,112105.29
OR,2007,9,4.65,55.56,-44.0,361.0,1010,95988,2391,98379,0.523,80.5,4663.17
OR,2007,10,18.67,27.85,-39.0,278.0,1010,95988,2391,98379,0.523,80.5,1458.68
OR,2007,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,356.89
OR,2007,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,0.22
OR,2008,1,6.74,6.74,-206.0,83.0,1010,95988,2391,98379,0.523,80.5,2.5
OR,2008,2,3.0,3.0,-72.0,128.0,1010,95988,2391,98379,0.523,80.5,7.31
OR,2008,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,1.31
OR,2008,4,6.93,40.03,-117.0,278.0,1010,95988,2391,98379,0.523,80.5,276.79
OR,2008,5,8.74,51.6,-100.0,361.0,1010,95988,2391,98379,0.523,80.5,144.5
OR,2008,6,5.21,67.13,-33.0,389.0,1010,95988,2391,98379,0.523,80.5,107122.0
OR,2008,7,0.98,85.49,33.0,378.0,1010,95988,2391,98379,0.523,80.5,45609.29
OR,2008,8,4.98,72.51,6.0,428.0,1010,95988,2391,98379,0.523,80.5,77099.21
OR,2008,9,3.69,48.02,-17.0,350.0,1010,95988,2391,98379,0.523,80.5,9557.51
OR,2008,10,7.08,28.42,-56.0,294.0,1010,95988,2391,98379,0.523,80.5,665.1
OR,2008,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,419.7
OR,2008,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,6.21
OR,2009,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,32.7
OR,2009,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,2.2
OR,2009,3,23.56,29.12,-106.0,189.0,1010,95988,2391,98379,0.523,80.5,0.96
OR,2009,4,7.08,46.27,-111.0,306.0,1010,95988,2391,98379,0.523,80.5,97.96
OR,2009,5,14.1,56.97,-56.0,350.0,1010,95988,2391,98379,0.523,80.5,1631.03
OR,2009,6,12.95,61.58,11.0,350.0,1010,95988,2391,98379,0.523,80.5,537.37
OR,2009,7,1.33,85.07,33.0,406.0,1010,95988,2391,98379,0.523,80.5,16796.66
OR,2009,8,3.49,71.05,22.0,406.0,1010,95988,2391,98379,0.523,80.5,34541.58
OR,2009,9,1.89,56.83,-28.0,356.0,1010,95988,2391,98379,0.523,80.5,33198.73
OR,2009,10,12.15,24.42,-56.0,250.0,1010,95988,2391,98379,0.523,80.5,2171.3
OR,2009,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,47.88
OR,2009,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,0.1
OR,2010,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,2.6
OR,2010,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,0.46
OR,2010,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,26.9
OR,2010,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,1.42
OR,2010,5,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,100.5
OR,2010,6,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,405.69
OR,2010,7,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,6704.18
OR,2010,8,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,73708.8
OR,2010,9,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,3397.82
OR,2010,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,3383.59
OR,2010,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,15.71
OR,2010,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,1010,95988,2391,98379,0.523,80.5,0.11
PA,1992,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1992,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,1.0
PA,1992,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,1.0
PA,1992,4,24.73,25.88,-50.0,261.0,340,44743,1312,46054,0.022000000000000002,76.5,2.4
PA,1992,5,28.02,38.59,-28.0,322.0,340,44743,1312,46054,0.022000000000000002,76.5,54.8
PA,1992,6,18.5,43.67,17.0,311.0,340,44743,1312,46054,0.022000000000000002,76.5,0.3
PA,1992,8,27.86,36.22,39.0,317.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1993,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1993,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1993,4,35.69,28.17,-39.0,278.0,340,44743,1312,46054,0.022000000000000002,76.5,0.3
PA,1993,5,11.24,44.95,-17.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,37.0
PA,1993,6,22.36,51.03,-6.0,339.0,340,44743,1312,46054,0.022000000000000002,76.5,0.5
PA,1993,7,25.99,53.22,67.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,2.3
PA,1993,8,17.35,43.55,72.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1993,9,52.61,30.42,-33.0,350.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1993,10,27.3,19.79,-56.0,272.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1994,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1994,4,18.65,43.46,-94.0,300.0,340,44743,1312,46054,0.022000000000000002,76.5,36.0
PA,1994,5,30.27,40.97,-39.0,317.0,340,44743,1312,46054,0.022000000000000002,76.5,2.1
PA,1994,6,26.9,54.65,11.0,361.0,340,44743,1312,46054,0.022000000000000002,76.5,0.6
PA,1994,7,22.7,44.88,78.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1994,10,5.94,19.74,-167.0,278.0,340,44743,1312,46054,0.022000000000000002,76.5,25.0
PA,1994,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,2.5
PA,1995,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1995,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,2.2
PA,1995,4,27.89,25.96,-39.0,267.0,340,44743,1312,46054,0.022000000000000002,76.5,8.4
PA,1995,5,32.32,40.57,-33.0,311.0,340,44743,1312,46054,0.022000000000000002,76.5,34.3
PA,1995,6,25.89,46.36,56.0,344.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1995,8,19.68,49.99,67.0,367.0,340,44743,1312,46054,0.022000000000000002,76.5,3.1
PA,1995,9,17.07,37.07,-11.0,339.0,340,44743,1312,46054,0.022000000000000002,76.5,0.3
PA,1995,10,35.43,23.07,-44.0,294.0,340,44743,1312,46054,0.022000000000000002,76.5,2.7
PA,1996,4,27.62,34.73,-78.0,300.0,340,44743,1312,46054,0.022000000000000002,76.5,5.7
PA,1996,5,37.68,38.12,-39.0,344.0,340,44743,1312,46054,0.022000000000000002,76.5,10.1
PA,1996,8,21.69,39.03,67.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1996,9,38.22,28.69,0.0,311.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1996,10,25.44,20.75,-44.0,256.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1996,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1996,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,2.5
PA,1997,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,2.5
PA,1997,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,35.1
PA,1997,4,13.04,29.07,-111.0,239.0,340,44743,1312,46054,0.022000000000000002,76.5,18.1
PA,1997,5,30.33,39.99,-28.0,306.0,340,44743,1312,46054,0.022000000000000002,76.5,52.0
PA,1998,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1998,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,14.5
PA,1998,4,48.62,31.62,-44.0,244.0,340,44743,1312,46054,0.022000000000000002,76.5,2.8
PA,1998,5,22.58,38.88,-11.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,30.0
PA,1998,7,25.66,46.68,61.0,333.0,340,44743,1312,46054,0.022000000000000002,76.5,0.5
PA,1998,8,24.74,45.34,22.0,344.0,340,44743,1312,46054,0.022000000000000002,76.5,4.2
PA,1998,10,28.18,22.6,-39.0,278.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,1998,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,2.0
PA,1999,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,12.0
PA,1999,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,414.1
PA,1999,4,37.71,31.89,-28.0,289.0,340,44743,1312,46054,0.022000000000000002,76.5,8.2
PA,1999,5,22.14,46.0,6.0,322.0,340,44743,1312,46054,0.022000000000000002,76.5,26.0
PA,1999,6,23.41,50.39,39.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,1999,7,21.49,57.77,67.0,378.0,340,44743,1312,46054,0.022000000000000002,76.5,1.1
PA,1999,8,20.48,44.65,33.0,367.0,340,44743,1312,46054,0.022000000000000002,76.5,32.1
PA,1999,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,2000,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,14.7
PA,2000,4,28.13,24.64,-44.0,272.0,340,44743,1312,46054,0.022000000000000002,76.5,41.7
PA,2000,5,29.63,43.22,-22.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,300.0
PA,2000,8,14.14,124.45,44.0,322.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,2000,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,2001,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.3
PA,2001,4,23.43,40.32,-39.0,322.0,340,44743,1312,46054,0.022000000000000002,76.5,39.8
PA,2001,5,19.04,43.75,-11.0,322.0,340,44743,1312,46054,0.022000000000000002,76.5,39.8
PA,2001,7,21.63,50.46,33.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,0.6
PA,2001,8,17.32,42.69,50.0,389.0,340,44743,1312,46054,0.022000000000000002,76.5,6.0
PA,2001,10,11.89,30.33,-61.0,283.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,2001,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,656.1
PA,2002,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,63.102
PA,2002,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,140.441
PA,2002,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,931.02
PA,2002,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,525.323
PA,2002,5,39.37,40.33,-28.0,311.0,340,44743,1312,46054,0.022000000000000002,76.5,506.1
PA,2002,6,34.65,54.71,61.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,2.51
PA,2002,7,14.25,57.5,56.0,356.0,340,44743,1312,46054,0.022000000000000002,76.5,241.4032
PA,2002,8,23.63,53.58,78.0,372.0,340,44743,1312,46054,0.022000000000000002,76.5,560.694559
PA,2002,9,21.07,38.97,33.0,361.0,340,44743,1312,46054,0.022000000000000002,76.5,203.17
PA,2002,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.03
PA,2003,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,3.0
PA,2003,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,209.641
PA,2003,4,22.33,34.67,-100.0,283.0,340,44743,1312,46054,0.022000000000000002,76.5,1610.89658
PA,2003,5,39.44,31.6,-6.0,272.0,340,44743,1312,46054,0.022000000000000002,76.5,205.96
PA,2003,6,38.08,40.95,11.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,0.12
PA,2003,7,35.3,50.51,61.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,1.16
PA,2003,8,38.29,43.29,67.0,328.0,340,44743,1312,46054,0.022000000000000002,76.5,0.2
PA,2003,9,57.54,28.99,33.0,283.0,340,44743,1312,46054,0.022000000000000002,76.5,0.1
PA,2003,10,33.99,21.91,-28.0,244.0,340,44743,1312,46054,0.022000000000000002,76.5,10.324
PA,2003,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,40.614
PA,2003,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,340,44743,1312,46054,0.022000000000000002,76.5,0.11
